pclass,sex,age,sibsp,parch,fare,alone,embarked_Q,embarked_S,family_size,age_group,survived
3,0,-0.9056170944985273,1.4980465300559223,-0.4914185045323982,-0.12491694255949166,0,False,True,0.6750897809572659,3,0
1,0,0.06350878520145979,0.47923289468613633,-0.4914185045323982,3.0471798989338446,0,False,True,0.027093904252465585,4,0
3,0,1.2562790986783672,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,0,1
1,0,1.2562790986783672,-0.5395807406836497,-0.4914185045323982,1.0172989983074503,1,False,True,-0.6209019724523347,0,0
2,0,-1.9492911187908213,0.47923289468613633,0.6552246727098643,0.397238916122539,0,False,True,0.6750897809572659,1,1
2,0,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,0
2,0,0.5853457973476067,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,0,0
2,1,-0.30923193776007374,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,1
2,1,0.8835383757168336,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,0,1
3,0,-1.8747429741985144,0.47923289468613633,0.6552246727098643,-0.2619828554635247,0,False,True,0.6750897809572659,1,1
3,0,1.032634664901447,-0.5395807406836497,-0.4914185045323982,-0.7343707338649244,1,False,True,-0.6209019724523347,0,0
3,0,-0.3837800823523804,-0.5395807406836497,-0.4914185045323982,-0.697656650051344,1,False,True,-0.6209019724523347,4,0
3,0,-0.9801652390908341,0.47923289468613633,0.6552246727098643,-0.8279214828960437,0,False,False,0.6750897809572659,3,0
3,0,-0.23468379316776702,0.47923289468613633,-0.4914185045323982,-0.1379708390265424,0,False,True,0.027093904252465585,4,0
1,1,-0.45832822694468717,-0.5395807406836497,0.6552246727098643,2.2900539038449,0,False,True,0.027093904252465585,4,1
2,1,0.7344420865322201,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,0,0
3,0,0.8835383757168336,0.47923289468613633,4.0951542044366525,0.5212509325595212,0,False,True,2.6190774110716672,0,0
2,0,0.06350878520145979,0.47923289468613633,-0.4914185045323982,0.5095546413250438,0,False,False,0.027093904252465585,4,0
3,1,1.2562790986783672,-0.5395807406836497,0.6552246727098643,-0.3563494730238347,0,False,False,0.027093904252465585,0,0
3,0,0.5107976527553,-0.5395807406836497,-0.4914185045323982,-0.8396177741305211,1,False,True,-0.6209019724523347,4,0
3,0,0.1380569297937665,-0.5395807406836497,-0.4914185045323982,-0.8265638776634704,1,False,True,-0.6209019724523347,4,0
1,1,-0.30923193776007374,-0.5395807406836497,-0.4914185045323982,3.2234075012390297,1,False,False,-0.6209019724523347,4,1
1,0,-0.23468379316776702,0.47923289468613633,-0.4914185045323982,2.3188834341923816,0,False,False,0.027093904252465585,4,1
3,0,-0.756520805313914,0.47923289468613633,-0.4914185045323982,-0.8757901212407189,0,False,True,0.027093904252465585,3,0
3,0,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,4,0
3,1,-1.8747429741985144,2.516860165425708,0.6552246727098643,0.07578671562141383,0,False,True,1.9710815343668666,1,0
3,1,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.8265638776634704,1,False,True,-0.6209019724523347,4,1
3,0,-0.6074245161293006,-0.5395807406836497,-0.4914185045323982,-1.0378738267238548,1,False,False,-0.6209019724523347,4,0
3,0,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,-0.792297399437462,1,False,True,-0.6209019724523347,4,0
3,1,-2.023839263383128,-0.5395807406836497,1.8018678499521268,-0.2723150145171954,0,False,False,0.6750897809572659,1,1
3,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,-0.782506977087174,1,False,True,-0.6209019724523347,4,0
1,1,0.5107976527553,0.47923289468613633,-0.4914185045323982,2.094245456839139,0,False,True,0.027093904252465585,4,1
2,0,-0.756520805313914,-0.5395807406836497,-0.4914185045323982,3.4975393270470962,1,False,True,-0.6209019724523347,3,0
3,0,-2.023839263383128,4.554487436165281,1.8018678499521268,1.761371096929344,0,False,True,3.9150691644812676,1,0
2,1,-0.8310689499062207,-0.5395807406836497,-0.4914185045323982,-0.5165338365710147,1,False,False,-0.6209019724523347,3,1
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.7909397942048888,1,False,True,-0.6209019724523347,4,1
3,0,-0.01103935939084691,1.4980465300559223,-0.4914185045323982,-0.782506977087174,0,False,True,0.6750897809572659,4,0
3,1,-0.30923193776007374,-0.5395807406836497,1.8018678499521268,-0.2097672695953217,0,False,True,0.6750897809572659,4,1
3,0,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.7909397942048888,1,False,True,-0.6209019724523347,4,0
3,1,0.2126050743860732,-0.5395807406836497,-0.4914185045323982,-0.7871280564365101,1,False,True,-0.6209019724523347,4,0
2,0,1.3308272432706738,-0.5395807406836497,-0.4914185045323982,0.397238916122539,1,False,True,-0.6209019724523347,0,0
2,0,-0.3837800823523804,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,4,0
2,1,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,-0.4741086730530996,1,False,True,-0.6209019724523347,4,1
3,0,0.8089902311245268,-0.5395807406836497,-0.4914185045323982,-0.782506977087174,1,False,True,-0.6209019724523347,0,1
3,0,-0.1601356485754603,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,4,0
3,1,-0.5328763715369939,0.47923289468613633,-0.4914185045323982,-0.6584949606501918,0,False,True,0.027093904252465585,4,0
3,0,-0.01103935939084691,0.47923289468613633,-0.4914185045323982,-0.26524632958028743,0,False,True,0.027093904252465585,4,0
3,1,-0.6074245161293006,-0.5395807406836497,-0.4914185045323982,-0.7343707338649244,1,False,True,-0.6209019724523347,4,0
2,0,0.4362495081629933,0.47923289468613633,-0.4914185045323982,0.07089150444626983,0,False,True,0.027093904252465585,4,0
3,0,1.7035679662322074,-0.5395807406836497,-0.4914185045323982,-0.7939291364958434,1,False,True,-0.6209019724523347,0,0
2,0,-1.8747429741985144,0.47923289468613633,0.6552246727098643,-0.07596483080805129,0,False,True,0.6750897809572659,1,1
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.792297399437462,1,False,True,-0.6209019724523347,4,0
3,0,1.1817309540860603,-0.5395807406836497,-0.4914185045323982,-0.782506977087174,1,False,True,-0.6209019724523347,0,1
2,1,0.4362495081629933,0.47923289468613633,0.6552246727098643,0.8214905513016889,0,False,True,0.6750897809572659,4,1
2,1,-0.756520805313914,-0.5395807406836497,1.8018678499521268,-0.45126435423576083,0,False,True,0.6750897809572659,3,1
3,1,-1.3529059620523676,-0.5395807406836497,1.8018678499521268,0.27649037380231933,0,False,True,0.6750897809572659,1,0
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.7950191368508421,1,True,False,-0.6209019724523347,4,0
3,0,0.06350878520145979,-0.5395807406836497,-0.4914185045323982,-0.7857704512039367,1,False,True,-0.6209019724523347,4,0
3,1,-0.01103935939084691,0.47923289468613633,0.6552246727098643,-0.3598870789664054,0,False,True,0.6750897809572659,4,0
3,0,-0.756520805313914,0.47923289468613633,0.6552246727098643,0.01949178710725735,0,False,True,0.6750897809572659,3,0
2,1,-0.01103935939084691,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,4,1
2,1,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,0.397238916122539,1,False,True,-0.6209019724523347,4,1
3,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,4,1
1,0,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,4,1
2,1,1.032634664901447,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,0,1
3,0,-0.8310689499062207,-0.5395807406836497,-0.4914185045323982,-0.8347225629553771,1,False,True,-0.6209019724523347,3,0
1,0,1.6290198216399006,0.47923289468613633,-0.4914185045323982,2.3487964379466284,0,False,True,0.027093904252465585,0,0
3,1,-0.5328763715369939,1.4980465300559223,1.8018678499521268,0.9438708306802899,0,False,True,1.9710815343668666,4,0
2,1,-0.30923193776007374,1.4980465300559223,2.9485110271943897,-0.07596483080805129,0,False,True,2.6190774110716672,4,1
2,0,0.2126050743860732,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,4,0
2,1,1.2562790986783672,0.47923289468613633,0.6552246727098643,0.41355628670635247,0,False,True,0.6750897809572659,0,1
3,0,-0.6074245161293006,-0.5395807406836497,-0.4914185045323982,-0.6797075424091492,1,False,True,-0.6209019724523347,4,0
3,0,-0.23468379316776702,0.47923289468613633,-0.4914185045323982,-0.792297399437462,0,False,True,0.027093904252465585,4,0
2,1,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,1
2,1,-1.1292615282754475,-0.5395807406836497,0.6552246727098643,-0.027012719056610915,0,False,True,0.027093904252465585,3,1
1,0,0.4362495081629933,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,4,1
3,1,-1.7256466850139012,1.4980465300559223,0.6552246727098643,-0.04278835293704187,0,False,False,1.3230856576620662,1,1
1,0,1.778116110824514,-0.5395807406836497,-0.4914185045323982,0.6909515866311813,1,False,True,-0.6209019724523347,0,1
2,0,0.5853457973476067,0.47923289468613633,1.8018678499521268,0.5114605102092332,0,False,True,1.3230856576620662,0,0
1,0,0.1380569297937665,-0.5395807406836497,-0.4914185045323982,0.5114605102092332,1,False,False,-0.6209019724523347,4,0
3,0,0.06350878520145979,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,False,-0.6209019724523347,4,1
2,1,1.6290198216399006,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,0,1
1,0,1.4799235324552873,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,0,1
3,0,0.4362495081629933,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,4,0
1,0,1.4053753878629804,-0.5395807406836497,-0.4914185045323982,1.2131074453132118,1,False,True,-0.6209019724523347,0,0
2,0,1.4799235324552873,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,0,0
3,0,0.7344420865322201,-0.5395807406836497,-0.4914185045323982,-0.8396177741305211,1,False,True,-0.6209019724523347,0,0
1,0,2.076308689193741,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,0,0
3,1,-2.0424762995312045,1.4980465300559223,0.6552246727098643,-0.04278835293704187,0,False,False,1.3230856576620662,1,1
3,0,0.7344420865322201,-0.5395807406836497,-0.4914185045323982,-0.7343707338649244,1,False,True,-0.6209019724523347,0,0
2,1,0.3617013635706866,0.47923289468613633,1.8018678499521268,0.5114605102092332,0,False,True,1.3230856576620662,4,1
2,1,-0.3837800823523804,-0.5395807406836497,-0.4914185045323982,-0.39959050507094035,1,False,False,-0.6209019724523347,4,1
3,1,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.6576790921210011,1,False,True,-0.6209019724523347,4,0
3,0,0.06350878520145979,0.47923289468613633,-0.4914185045323982,-0.8398919059563292,0,False,True,0.027093904252465585,4,0
3,0,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.8088889018470835,1,False,True,-0.6209019724523347,4,0
3,1,-1.9492911187908213,-0.5395807406836497,0.6552246727098643,-0.4977688603996292,0,False,True,0.027093904252465585,1,1
3,0,-1.4274541066446742,4.554487436165281,1.8018678499521268,1.761371096929344,0,False,True,3.9150691644812676,1,0
3,0,1.6290198216399006,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,0,0
1,0,2.225404978378354,-0.5395807406836497,-0.4914185045323982,0.6387360007629781,1,False,False,-0.6209019724523347,0,0
3,0,-1.4274541066446742,0.47923289468613633,0.6552246727098643,-0.2619828554635247,0,False,True,0.6750897809572659,1,1
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.8265638776634704,1,False,True,-0.6209019724523347,4,0
1,0,2.001760544601434,-0.5395807406836497,-0.4914185045323982,0.6909515866311813,1,False,True,-0.6209019724523347,0,0
3,0,-0.30923193776007374,-0.5395807406836497,-0.4914185045323982,-0.7909397942048888,1,False,True,-0.6209019724523347,4,0
3,1,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.7939291364958434,1,True,False,-0.6209019724523347,4,0
3,1,0.6598939419399135,-0.5395807406836497,-0.4914185045323982,-0.6739964627048145,1,False,True,-0.6209019724523347,0,0
2,1,0.3617013635706866,-0.5395807406836497,1.8018678499521268,0.397238916122539,0,False,True,0.6750897809572659,4,1
3,0,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,0.17042746500753184,1,False,True,-0.6209019724523347,4,0
3,0,-0.1601356485754603,-0.5395807406836497,-0.4914185045323982,2.3876839955219733,1,False,True,-0.6209019724523347,4,1
3,0,0.06350878520145979,-0.5395807406836497,-0.4914185045323982,-0.7939291364958434,1,True,False,-0.6209019724523347,4,1
1,0,0.5853457973476067,-0.5395807406836497,-0.4914185045323982,0.41600389229392454,1,False,True,-0.6209019724523347,0,1
1,1,1.9272124000091275,0.47923289468613633,-0.4914185045323982,2.577239626120017,0,False,False,0.027093904252465585,0,1
3,0,-0.30923193776007374,-0.5395807406836497,-0.4914185045323982,-0.810520638905465,1,False,True,-0.6209019724523347,4,0
1,0,1.4053753878629804,-0.5395807406836497,-0.4914185045323982,0.920752380037143,1,False,True,-0.6209019724523347,0,0
2,1,0.4362495081629933,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,4,1
2,1,0.5853457973476067,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,0,1
3,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,True,-0.6209019724523347,4,0
1,1,1.1817309540860603,-0.5395807406836497,0.6552246727098643,2.484504745618088,0,False,False,0.027093904252465585,0,1
3,0,0.9208124480129869,-0.5395807406836497,-0.4914185045323982,-0.7939291364958434,1,True,False,-0.6209019724523347,0,0
3,0,0.8089902311245268,-0.5395807406836497,-0.4914185045323982,-0.782506977087174,1,False,True,-0.6209019724523347,0,0
2,0,-0.3837800823523804,1.4980465300559223,0.6552246727098643,-0.5491685777386416,0,False,True,1.3230856576620662,4,0
2,1,-1.9492911187908213,0.47923289468613633,0.6552246727098643,0.397238916122539,0,False,True,0.6750897809572659,1,1
3,0,-0.8310689499062207,0.47923289468613633,0.6552246727098643,-0.8279214828960437,0,False,False,0.6750897809572659,3,0
3,1,0.1380569297937665,-0.5395807406836497,-0.4914185045323982,-0.7343707338649244,1,False,True,-0.6209019724523347,4,0
2,1,-1.5765503958292877,-0.5395807406836497,1.8018678499521268,0.41355628670635247,0,False,True,0.6750897809572659,1,1
1,0,1.2562790986783672,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,0,0
1,1,-0.45832822694468717,-0.5395807406836497,1.8018678499521268,1.931071751001004,0,False,False,0.6750897809572659,4,1
1,1,0.5853457973476067,-0.5395807406836497,1.8018678499521268,3.3343656212089616,0,False,True,0.6750897809572659,0,1
3,1,-1.4274541066446742,3.5356738007954944,1.8018678499521268,0.7415354354410029,0,False,True,3.2670732877764674,1,0
3,1,-1.278357817460061,3.5356738007954944,1.8018678499521268,0.7415354354410029,0,False,True,3.2670732877764674,1,0
2,0,0.2871532189783799,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,4,1
2,1,-0.6819726607216072,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,4,1
3,0,0.3617013635706866,0.47923289468613633,0.6552246727098643,0.03988850033702417,0,False,True,0.6750897809572659,4,0
2,0,-1.502002251236981,0.47923289468613633,0.6552246727098643,1.0988858512265176,0,False,True,0.6750897809572659,1,1
2,0,-0.08558750398315362,-0.5395807406836497,-0.4914185045323982,0.397238916122539,1,False,True,-0.6209019724523347,4,0
3,0,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.8281956147218518,1,False,False,-0.6209019724523347,4,1
3,1,-0.45832822694468717,-0.5395807406836497,-0.4914185045323982,-0.792297399437462,1,False,True,-0.6209019724523347,4,1
1,1,1.4799235324552873,0.47923289468613633,-0.4914185045323982,1.2849038758819913,0,False,False,0.027093904252465585,0,1
3,1,0.5853457973476067,0.47923289468613633,-0.4914185045323982,-0.16407863196064407,0,False,True,0.027093904252465585,0,1
3,0,0.8835383757168336,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,True,-0.6209019724523347,0,0
2,0,-0.01103935939084691,-0.5395807406836497,-0.4914185045323982,-0.4186296130681339,1,False,True,-0.6209019724523347,4,0
3,0,-0.30923193776007374,1.4980465300559223,-0.4914185045323982,0.27649037380231933,0,False,True,0.6750897809572659,4,0
3,0,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,True,-0.6209019724523347,4,0
3,1,0.06350878520145979,-0.5395807406836497,4.0951542044366525,0.07578671562141383,0,False,True,1.9710815343668666,4,0
3,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,-0.7871280564365101,1,False,True,-0.6209019724523347,4,1
2,0,2.523597556747581,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,2,1
1,1,1.8526642554168207,1.4980465300559223,-0.4914185045323982,2.0602531104389383,0,False,True,0.6750897809572659,0,1
1,0,0.5853457973476067,-0.5395807406836497,-0.4914185045323982,0.4225308405274498,1,False,True,-0.6209019724523347,0,1
3,0,-0.9056170944985273,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,3,0
3,0,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,-0.3533601307328801,1,False,True,-0.6209019724523347,4,0
2,1,0.4362495081629933,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,1
1,1,0.8089902311245268,0.47923289468613633,-0.4914185045323982,2.3487964379466284,0,False,True,0.027093904252465585,0,1
3,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,-0.782506977087174,1,False,True,-0.6209019724523347,4,1
2,1,-0.23468379316776702,0.47923289468613633,0.6552246727098643,0.6583168454635543,0,False,True,0.6750897809572659,4,1
2,0,1.9272124000091275,-0.5395807406836497,-0.4914185045323982,0.397238916122539,1,False,True,-0.6209019724523347,0,0
1,0,0.5853457973476067,-0.5395807406836497,-0.4914185045323982,1.3191703541079993,1,False,False,-0.6209019724523347,0,0
2,0,1.4053753878629804,-0.5395807406836497,-0.4914185045323982,-0.32072538956525315,1,False,True,-0.6209019724523347,0,0
3,0,0.5107976527553,-0.5395807406836497,-0.4914185045323982,-0.8347225629553771,1,False,True,-0.6209019724523347,4,0
3,0,1.4053753878629804,-0.5395807406836497,-0.4914185045323982,-0.8265638776634704,1,False,True,-0.6209019724523347,0,0
2,0,0.6598939419399135,0.47923289468613633,-0.4914185045323982,0.397238916122539,0,False,True,0.027093904252465585,0,0
3,0,0.5853457973476067,0.47923289468613633,0.6552246727098643,0.27649037380231933,0,False,True,0.6750897809572659,0,0
3,0,1.554471677047594,-0.5395807406836497,-0.4914185045323982,-1.2997676245940606,1,False,True,-0.6209019724523347,0,0
1,0,1.554471677047594,0.47923289468613633,-0.4914185045323982,2.4159717891660715,0,False,False,0.027093904252465585,0,1
2,1,-0.30923193776007374,1.4980465300559223,0.6552246727098643,0.46250839845779285,0,False,True,1.3230856576620662,4,1
3,0,1.1817309540860603,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,0,0
1,0,0.5107976527553,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,False,-0.6209019724523347,4,1
3,0,0.5853457973476067,0.47923289468613633,-0.4914185045323982,-0.2848271742808635,0,False,True,0.027093904252465585,0,0
3,0,0.1380569297937665,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,True,-0.6209019724523347,4,0
1,0,-0.08558750398315362,-0.5395807406836497,-0.4914185045323982,0.6909515866311813,1,False,True,-0.6209019724523347,4,1
2,1,-0.45832822694468717,0.47923289468613633,1.8018678499521268,1.4140852353199256,0,False,False,1.3230856576620662,4,1
3,1,0.8089902311245268,0.47923289468613633,5.241797381678914,0.7415354354410029,0,False,True,3.2670732877764674,0,0
2,1,-0.30923193776007374,0.47923289468613633,1.8018678499521268,2.9427487271974386,0,False,True,1.3230856576620662,4,1
3,0,0.4362495081629933,0.47923289468613633,0.6552246727098643,-0.3598870789664054,0,False,True,0.6750897809572659,4,0
3,1,-0.1601356485754603,0.47923289468613633,-0.4914185045323982,-0.24892895899647385,0,False,True,0.027093904252465585,4,0
2,1,-1.8001948296062078,1.4980465300559223,0.6552246727098643,1.245742186480839,0,False,True,1.3230856576620662,1,1
2,0,-0.1601356485754603,-0.5395807406836497,-0.4914185045323982,-0.6144380600738953,1,False,True,-0.6209019724523347,4,0
3,0,-0.08558750398315362,0.47923289468613633,-0.4914185045323982,-0.3563494730238347,0,False,False,0.027093904252465585,4,0
1,0,1.032634664901447,0.47923289468613633,-0.4914185045323982,2.130417803949336,0,False,True,0.027093904252465585,0,1
3,0,-0.6074245161293006,0.47923289468613633,0.6552246727098643,-0.2723150145171954,0,False,False,0.6750897809572659,4,1
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.7871280564365101,1,False,True,-0.6209019724523347,4,0
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.24892895899647385,1,False,True,-0.6209019724523347,4,0
1,0,2.4490494121552744,-0.5395807406836497,-0.4914185045323982,0.8097942600672113,1,False,True,-0.6209019724523347,2,0
2,0,2.1508568337860474,-0.5395807406836497,-0.4914185045323982,-0.4936895177536758,1,True,False,-0.6209019724523347,0,0
3,0,-0.1601356485754603,-0.5395807406836497,-0.4914185045323982,-0.7844128459713633,1,False,True,-0.6209019724523347,4,0
3,0,1.7035679662322074,-0.5395807406836497,-0.4914185045323982,-0.839343642304713,1,False,True,-0.6209019724523347,0,0
1,0,0.2871532189783799,-0.5395807406836497,-0.4914185045323982,0.6909515866311813,1,False,False,-0.6209019724523347,4,1
3,1,-1.4274541066446742,2.516860165425708,1.8018678499521268,0.5212509325595212,0,False,True,2.6190774110716672,1,0
2,0,0.2126050743860732,0.47923289468613633,0.6552246727098643,0.41355628670635247,0,False,True,0.6750897809572659,4,0
3,1,0.9580865203091402,-0.5395807406836497,5.241797381678914,1.2906149555863258,0,False,True,2.6190774110716672,0,0
3,1,-1.9492911187908213,2.516860165425708,1.8018678499521268,0.5212509325595212,0,False,True,2.6190774110716672,1,0
1,0,2.076308689193741,-0.5395807406836497,-0.4914185045323982,1.0172989983074503,1,False,False,-0.6209019724523347,0,1
3,1,-0.3837800823523804,-0.5395807406836497,-0.4914185045323982,-0.8069830329628942,1,False,True,-0.6209019724523347,4,1
2,1,-0.756520805313914,-0.5395807406836497,0.6552246727098643,0.2014304691167775,0,False,True,0.027093904252465585,3,1
3,0,-0.5328763715369939,-0.5395807406836497,-0.4914185045323982,-0.7493304992161646,1,False,True,-0.6209019724523347,4,0
3,1,-0.756520805313914,-0.5395807406836497,-0.4914185045323982,-0.8591986188310973,1,True,False,-0.6209019724523347,3,0
2,0,-0.30923193776007374,1.4980465300559223,-0.4914185045323982,3.4975393270470962,0,False,True,0.6750897809572659,4,0
3,1,0.2871532189783799,0.47923289468613633,0.6552246727098643,-0.2880906483976262,0,True,False,0.6750897809572659,4,0
2,0,-0.3837800823523804,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,0
3,0,0.8835383757168336,-0.5395807406836497,-0.4914185045323982,-0.8281956147218518,1,False,False,-0.6209019724523347,0,0
1,0,1.4053753878629804,-0.5395807406836497,-0.4914185045323982,0.3703152546592467,1,False,True,-0.6209019724523347,0,0
3,0,0.5853457973476067,-0.5395807406836497,-0.4914185045323982,-0.810520638905465,1,False,True,-0.6209019724523347,0,0
3,0,-0.6074245161293006,0.47923289468613633,-0.4914185045323982,-0.782506977087174,0,False,True,0.027093904252465585,4,1
2,0,0.2871532189783799,1.4980465300559223,-0.4914185045323982,3.4975393270470962,0,False,True,0.6750897809572659,4,0
3,0,1.1071828094937537,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,0,0
2,1,0.8835383757168336,0.47923289468613633,0.6552246727098643,1.245742186480839,0,False,True,0.6750897809572659,0,1
1,0,0.2126050743860732,0.47923289468613633,-0.4914185045323982,2.094245456839139,0,False,True,0.027093904252465585,4,0
2,0,0.2126050743860732,-0.5395807406836497,-0.4914185045323982,-0.45126435423576083,1,False,True,-0.6209019724523347,4,1
3,0,-0.756520805313914,-0.5395807406836497,-0.4914185045323982,-0.792297399437462,1,False,True,-0.6209019724523347,3,0
3,0,-0.27195786546392037,-0.5395807406836497,-0.4914185045323982,-0.7743482917952672,1,False,True,-0.6209019724523347,4,0
3,1,-0.756520805313914,-0.5395807406836497,-0.4914185045323982,-0.657404960295193,1,False,True,-0.6209019724523347,3,1
3,1,1.1071828094937537,0.47923289468613633,6.388440558921176,1.761371096929344,0,False,True,3.9150691644812676,0,0
3,0,-0.6074245161293006,-0.5395807406836497,-0.4914185045323982,-0.697656650051344,1,False,True,-0.6209019724523347,4,0
3,0,-1.0547133836831408,4.554487436165281,1.8018678499521268,1.761371096929344,0,False,True,3.9150691644812676,3,0
2,0,2.3745012675629678,0.47923289468613633,0.6552246727098643,1.245742186480839,0,False,True,0.6750897809572659,0,0
2,0,-0.23468379316776702,0.47923289468613633,1.8018678499521268,1.4140852353199256,0,False,False,1.3230856576620662,4,0
3,0,-1.0547133836831408,3.5356738007954944,0.6552246727098643,1.2906149555863258,0,False,True,2.6190774110716672,3,0
3,0,-0.6819726607216072,-0.5395807406836497,-0.4914185045323982,-0.635924773658661,1,False,True,-0.6209019724523347,4,0
3,0,-0.756520805313914,-0.5395807406836497,-0.4914185045323982,-0.7909397942048888,1,False,True,-0.6209019724523347,3,0
1,0,0.2126050743860732,0.47923289468613633,-0.4914185045323982,2.420592868515408,0,False,True,0.027093904252465585,4,1
3,1,-1.8001948296062078,-0.5395807406836497,0.6552246727098643,-0.4240665609466605,0,False,False,0.027093904252465585,1,1
3,0,-0.23468379316776702,-0.5395807406836497,-0.4914185045323982,-0.8281956147218518,1,False,False,-0.6209019724523347,4,0
1,0,2.3745012675629678,-0.5395807406836497,-0.4914185045323982,0.43313713140692867,1,False,True,-0.6209019724523347,0,0
2,0,1.778116110824514,-0.5395807406836497,-0.4914185045323982,-0.4186296130681339,1,False,True,-0.6209019724523347,0,0
3,0,1.032634664901447,-0.5395807406836497,-0.4914185045323982,-0.8004560847293688,1,False,True,-0.6209019724523347,0,0
1,0,0.5107976527553,-0.5395807406836497,-0.4914185045323982,0.41600389229392454,1,False,True,-0.6209019724523347,4,1
3,1,-0.756520805313914,-0.5395807406836497,0.6552246727098643,-0.3563494730238347,0,False,False,0.027093904252465585,3,0
3,0,-0.23468379316776702,-0.5395807406836497,-0.4914185045323982,-0.794470873199226,1,True,False,-0.6209019724523347,4,0
